X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,y
-54,-31.0,-15.0,6.0,30.0,55.0,56.0,41.0,24.0,4.0,-11.0,-21.0,-26.0,-44.0,-58.0,-54.0,0.0
6,-5.0,-9.0,-17.0,-26.0,-49.0,-83.0,-134.0,-169.0,-180.0,-151.0,-95.0,-18.0,61.0,115.0,150.0,0.0
51,55.0,48.0,35.0,20.0,-5.0,-15.0,-25.0,-48.0,-44.0,-22.0,1.0,3.0,11.0,9.0,-8.0,0.0
34,50.0,55.0,53.0,40.0,15.0,-10.0,-40.0,-73.0,-85.0,-81.0,-82.0,-65.0,-37.0,-3.0,36.0,0.0
-131,-137.0,-123.0,-85.0,-32.0,9.0,18.0,20.0,15.0,7.0,3.0,1.0,1.0,24.0,70.0,114.0,0.0
-33,-1.0,41.0,91.0,128.0,135.0,129.0,102.0,66.0,51.0,37.0,40.0,43.0,54.0,63.0,69.0,0.0
-83,-49.0,-9.0,34.0,55.0,74.0,106.0,147.0,166.0,133.0,35.0,-93.0,-215.0,-277.0,-255.0,-172.0,0.0
4,-42.0,-63.0,-66.0,-54.0,-13.0,43.0,65.0,47.0,19.0,6.0,-20.0,-25.0,-17.0,-28.0,-52.0,0.0
-5,-19.0,-21.0,-20.0,-24.0,-19.0,-21.0,-25.0,-27.0,-18.0,-2.0,0.0,0.0,5.0,4.0,3.0,0.0
51,88.0,85.0,88.0,76.0,37.0,10.0,4.0,-2.0,14.0,82.0,132.0,124.0,98.0,75.0,27.0,0.0
-41,-11.0,-14.0,10.0,36.0,28.0,3.0,1.0,-18.0,-54.0,-66.0,-65.0,-77.0,-78.0,-53.0,-32.0,0.0
36,26.0,33.0,48.0,47.0,36.0,37.0,21.0,-13.0,-28.0,-46.0,-81.0,-111.0,-117.0,-121.0,-118.0,0.0
90,164.0,222.0,246.0,249.0,229.0,205.0,161.0,88.0,-7.0,-72.0,-87.0,-56.0,-24.0,-5.0,35.0,0.0
-28,-19.0,-9.0,-10.0,-21.0,-33.0,-43.0,-31.0,-1.0,31.0,37.0,32.0,14.0,-4.0,-19.0,-40.0,0.0
-26,-5.0,-6.0,-40.0,-61.0,-45.0,-3.0,53.0,97.0,114.0,88.0,47.0,14.0,-17.0,-31.0,-10.0,0.0
26,15.0,9.0,14.0,41.0,70.0,100.0,116.0,119.0,116.0,114.0,113.0,94.0,60.0,26.0,-4.0,0.0
94,83.0,57.0,-1.0,-18.0,-71.0,-112.0,-116.0,-108.0,-92.0,-40.0,38.0,53.0,73.0,55.0,75.0,0.0
21,6.0,-4.0,-16.0,-19.0,-20.0,-10.0,8.0,30.0,55.0,62.0,55.0,48.0,32.0,14.0,-11.0,0.0
2,10.0,5.0,-6.0,-27.0,-33.0,-23.0,-5.0,5.0,16.0,9.0,4.0,2.0,1.0,-11.0,-40.0,0.0
-7,13.0,25.0,33.0,15.0,-15.0,-44.0,-66.0,-78.0,-81.0,-94.0,-112.0,-121.0,-111.0,-98.0,-79.0,0.0
-22,-19.0,-2.0,42.0,72.0,98.0,88.0,65.0,37.0,21.0,34.0,44.0,28.0,21.0,18.0,12.0,0.0
-72,-75.0,-63.0,-51.0,-34.0,-15.0,35.0,69.0,98.0,90.0,56.0,-11.0,-63.0,-117.0,-168.0,-190.0,0.0
24,17.0,23.0,26.0,20.0,3.0,-7.0,-24.0,-48.0,-83.0,-113.0,-129.0,-128.0,-103.0,-75.0,-39.0,0.0
-75,-110.0,-154.0,-191.0,-183.0,-150.0,-115.0,-56.0,-2.0,9.0,20.0,14.0,5.0,-39.0,-70.0,-65.0,0.0
-91,-74.0,-66.0,-55.0,-37.0,-11.0,10.0,39.0,65.0,72.0,58.0,31.0,2.0,-6.0,16.0,82.0,0.0
47,18.0,-7.0,0.0,24.0,25.0,37.0,66.0,68.0,70.0,75.0,49.0,-8.0,-45.0,-46.0,-54.0,0.0
-85,-83.0,-100.0,-98.0,-89.0,-112.0,-141.0,-140.0,-149.0,-167.0,-171.0,-139.0,-94.0,-48.0,1.0,15.0,0.0
-13,2.0,24.0,38.0,40.0,43.0,54.0,70.0,77.0,71.0,40.0,-5.0,-55.0,-88.0,-107.0,-115.0,0.0
-10,-40.0,-46.0,-35.0,-21.0,-22.0,-22.0,-11.0,7.0,30.0,46.0,51.0,35.0,13.0,-2.0,-19.0,0.0
-50,-32.0,-29.0,-32.0,-71.0,-88.0,-76.0,-77.0,-64.0,-32.0,-11.0,-20.0,-9.0,7.0,-40.0,-59.0,0.0
-14,48.0,86.0,118.0,125.0,107.0,63.0,-16.0,-101.0,-178.0,-234.0,-256.0,-241.0,-205.0,-153.0,-84.0,0.0
-43,-27.0,-7.0,10.0,23.0,31.0,45.0,70.0,78.0,79.0,60.0,18.0,-32.0,-77.0,-84.0,-73.0,0.0
-35,-3.0,18.0,28.0,20.0,-9.0,-49.0,-99.0,-122.0,-140.0,-117.0,-78.0,-30.0,1.0,-1.0,-11.0,0.0
-41,-63.0,-76.0,-82.0,-87.0,-91.0,-78.0,-65.0,-38.0,-12.0,19.0,33.0,33.0,31.0,23.0,9.0,0.0
129,90.0,28.0,13.0,-9.0,-3.0,46.0,101.0,134.0,151.0,130.0,83.0,106.0,99.0,71.0,58.0,0.0
88,76.0,59.0,39.0,25.0,6.0,-22.0,-45.0,-62.0,-60.0,-42.0,-9.0,28.0,53.0,87.0,109.0,0.0
61,41.0,17.0,-3.0,-27.0,-32.0,-35.0,-25.0,-9.0,9.0,18.0,25.0,32.0,30.0,24.0,19.0,0.0
-106,-93.0,-71.0,-47.0,-22.0,3.0,14.0,15.0,32.0,56.0,63.0,53.0,11.0,-46.0,-94.0,-122.0,0.0
-88,-131.0,-146.0,-144.0,-137.0,-128.0,-111.0,-74.0,-34.0,12.0,52.0,73.0,72.0,54.0,32.0,-11.0,0.0
-117,-126.0,-61.0,4.0,26.0,90.0,75.0,49.0,-1.0,-48.0,-83.0,-67.0,-57.0,-28.0,15.0,30.0,0.0
4,22.0,27.0,21.0,6.0,-5.0,-9.0,-3.0,0.0,1.0,-20.0,-34.0,-44.0,-45.0,-38.0,-23.0,0.0
24,-13.0,-33.0,-45.0,-43.0,-43.0,-51.0,-62.0,-62.0,-47.0,-28.0,9.0,59.0,100.0,114.0,101.0,0.0
-44,-45.0,-43.0,-40.0,-41.0,-48.0,-56.0,-49.0,-35.0,-29.0,-24.0,-13.0,-2.0,1.0,-3.0,-13.0,0.0
-109,-121.0,-140.0,-149.0,-149.0,-132.0,-93.0,-56.0,-21.0,-1.0,5.0,-12.0,-39.0,-62.0,-76.0,-78.0,0.0
105,79.0,48.0,5.0,-42.0,-91.0,-145.0,-172.0,-168.0,-142.0,-105.0,-68.0,-23.0,14.0,57.0,87.0,0.0
38,46.0,38.0,26.0,15.0,9.0,14.0,28.0,40.0,43.0,45.0,32.0,9.0,-13.0,-23.0,-22.0,0.0
101,149.0,172.0,161.0,120.0,44.0,-30.0,-95.0,-159.0,-205.0,-229.0,-237.0,-209.0,-142.0,-74.0,-26.0,0.0
-121,-102.0,-79.0,-57.0,-29.0,-1.0,18.0,20.0,24.0,15.0,3.0,1.0,-4.0,-12.0,-34.0,-41.0,0.0
61,33.0,-3.0,-51.0,-99.0,-133.0,-152.0,-161.0,-160.0,-155.0,-154.0,-154.0,-154.0,-152.0,-133.0,-80.0,0.0
28,39.0,43.0,34.0,7.0,-15.0,-25.0,-30.0,-22.0,-9.0,10.0,19.0,29.0,27.0,15.0,2.0,0.0
-72,-79.0,-75.0,-57.0,-30.0,-2.0,26.0,36.0,32.0,18.0,8.0,-18.0,-39.0,-44.0,-30.0,-7.0,0.0
50,55.0,40.0,27.0,5.0,-3.0,5.0,15.0,36.0,59.0,87.0,95.0,95.0,84.0,68.0,33.0,0.0
-11,-43.0,-73.0,-101.0,-105.0,-77.0,-32.0,22.0,72.0,106.0,123.0,128.0,115.0,76.0,32.0,-3.0,0.0
-4,24.0,59.0,90.0,106.0,105.0,92.0,69.0,50.0,42.0,26.0,11.0,-14.0,-35.0,-36.0,3.0,0.0
-63,-66.0,-50.0,-20.0,4.0,8.0,-8.0,-47.0,-72.0,-76.0,-64.0,-46.0,-19.0,8.0,24.0,35.0,0.0
14,30.0,22.0,-8.0,-35.0,-60.0,-77.0,-74.0,-11.0,42.0,85.0,153.0,174.0,148.0,102.0,68.0,0.0
-121,-104.0,-99.0,-107.0,-105.0,-112.0,-121.0,-118.0,-107.0,-93.0,-74.0,-33.0,0.0,8.0,2.0,-2.0,0.0
27,19.0,-7.0,-33.0,-56.0,-79.0,-94.0,-99.0,-83.0,-67.0,-37.0,-17.0,-7.0,-9.0,-12.0,2.0,0.0
-107,-100.0,-79.0,-63.0,-43.0,-27.0,15.0,51.0,54.0,42.0,-22.0,-94.0,-135.0,-130.0,-113.0,-97.0,0.0
51,35.0,19.0,14.0,24.0,48.0,70.0,82.0,81.0,71.0,75.0,86.0,101.0,119.0,136.0,135.0,0.0
48,48.0,47.0,34.0,13.0,-11.0,-23.0,-25.0,-35.0,-34.0,-38.0,-43.0,-59.0,-59.0,-47.0,-47.0,0.0
151,110.0,34.0,-50.0,-118.0,-151.0,-165.0,-164.0,-156.0,-147.0,-126.0,-87.0,-30.0,23.0,74.0,111.0,0.0
-33,-32.0,-26.0,-15.0,1.0,17.0,29.0,30.0,-3.0,-66.0,-143.0,-189.0,-191.0,-135.0,-63.0,-14.0,0.0
-82,-66.0,-40.0,-21.0,-9.0,-6.0,-18.0,-24.0,-14.0,3.0,20.0,39.0,52.0,59.0,58.0,50.0,0.0
-101,-100.0,-60.0,-22.0,-16.0,-27.0,-37.0,3.0,53.0,89.0,74.0,26.0,-37.0,-94.0,-117.0,-120.0,0.0
-9,-29.0,-43.0,-59.0,-47.0,-34.0,-9.0,-11.0,47.0,29.0,11.0,25.0,-33.0,-111.0,-96.0,-121.0,0.0
1,9.0,5.0,10.0,32.0,34.0,16.0,31.0,52.0,27.0,7.0,39.0,78.0,88.0,106.0,113.0,0.0
55,70.0,100.0,118.0,116.0,80.0,40.0,2.0,-33.0,-60.0,-92.0,-119.0,-133.0,-114.0,-78.0,-31.0,0.0
62,90.0,102.0,81.0,64.0,16.0,-38.0,-79.0,-89.0,-72.0,-55.0,-29.0,-23.0,-7.0,19.0,76.0,0.0
26,38.0,35.0,22.0,1.0,-10.0,-25.0,-33.0,-24.0,4.0,42.0,76.0,92.0,88.0,77.0,68.0,0.0
119,116.0,120.0,115.0,108.0,100.0,100.0,84.0,48.0,13.0,-31.0,-70.0,-96.0,-103.0,-95.0,-71.0,0.0
-12,-16.0,-18.0,4.0,9.0,5.0,13.0,29.0,33.0,51.0,72.0,57.0,31.0,5.0,-10.0,-30.0,0.0
-20,-40.0,-35.0,-8.0,17.0,31.0,21.0,-8.0,-37.0,-40.0,-20.0,7.0,36.0,31.0,0.0,-34.0,0.0
-45,-39.0,-35.0,-23.0,7.0,43.0,78.0,99.0,100.0,83.0,53.0,24.0,-14.0,-44.0,-63.0,-83.0,0.0
-15,-18.0,-9.0,24.0,44.0,74.0,101.0,119.0,146.0,167.0,179.0,153.0,104.0,54.0,24.0,-9.0,0.0
-74,-79.0,-81.0,-89.0,-96.0,-101.0,-98.0,-79.0,-44.0,4.0,55.0,105.0,124.0,98.0,45.0,-11.0,0.0
102,64.0,16.0,-29.0,-66.0,-117.0,-143.0,-133.0,-84.0,-24.0,44.0,86.0,108.0,130.0,150.0,163.0,0.0
28,27.0,9.0,-3.0,-7.0,1.0,1.0,4.0,4.0,-8.0,-9.0,-2.0,9.0,17.0,20.0,17.0,0.0
49,26.0,-4.0,-52.0,-107.0,-150.0,-168.0,-164.0,-121.0,-59.0,14.0,77.0,117.0,116.0,86.0,51.0,0.0
-90,-72.0,-50.0,-17.0,3.0,25.0,37.0,43.0,31.0,10.0,-23.0,-70.0,-113.0,-143.0,-149.0,-138.0,0.0
25,41.0,57.0,58.0,61.0,28.0,-16.0,-32.0,-46.0,-67.0,-66.0,-40.0,-34.0,-57.0,-78.0,-102.0,0.0
-163,-140.0,-122.0,-101.0,-71.0,-21.0,19.0,64.0,101.0,113.0,110.0,87.0,51.0,-8.0,-63.0,-105.0,0.0
-55,-22.0,1.0,17.0,26.0,23.0,11.0,2.0,10.0,23.0,41.0,44.0,24.0,-6.0,-36.0,-46.0,0.0
-70,-78.0,-112.0,-113.0,-69.0,-8.0,-21.0,-25.0,-34.0,-68.0,-87.0,-80.0,-78.0,-67.0,-24.0,2.0,0.0
8,23.0,21.0,19.0,2.0,-42.0,-39.0,-50.0,-78.0,-78.0,-49.0,-8.0,47.0,72.0,116.0,113.0,0.0
17,-8.0,7.0,46.0,66.0,42.0,-15.0,-51.0,-57.0,-44.0,8.0,51.0,82.0,123.0,140.0,137.0,0.0
1,-13.0,-2.0,-6.0,-57.0,-88.0,-97.0,-109.0,-118.0,-83.0,-46.0,-31.0,-17.0,-11.0,-42.0,-101.0,0.0
-71,-63.0,-63.0,-74.0,-94.0,-116.0,-105.0,-57.0,16.0,87.0,129.0,145.0,128.0,79.0,18.0,-51.0,0.0
-17,-4.0,15.0,29.0,50.0,71.0,99.0,122.0,149.0,152.0,127.0,98.0,81.0,79.0,72.0,61.0,0.0
1,0.0,-7.0,-26.0,-34.0,-35.0,-39.0,-47.0,-63.0,-82.0,-95.0,-100.0,-97.0,-99.0,-94.0,-77.0,0.0
-2,-18.0,-69.0,-85.0,-63.0,-57.0,-85.0,-116.0,-121.0,-114.0,-73.0,-24.0,-10.0,6.0,32.0,34.0,0.0
15,-12.0,-27.0,-37.0,-56.0,-81.0,-82.0,-71.0,-36.0,-1.0,25.0,31.0,22.0,26.0,33.0,48.0,0.0
5,5.0,13.0,-8.0,-26.0,-18.0,12.0,14.0,14.0,1.0,-33.0,-59.0,-60.0,-49.0,-58.0,-54.0,0.0
2,9.0,2.0,-18.0,-30.0,-37.0,-33.0,-47.0,-46.0,-36.0,-20.0,0.0,26.0,49.0,58.0,51.0,0.0
39,-2.0,7.0,30.0,37.0,41.0,57.0,41.0,3.0,-8.0,2.0,12.0,48.0,94.0,87.0,28.0,0.0
15,8.0,-5.0,-25.0,-53.0,-84.0,-96.0,-95.0,-78.0,-60.0,-43.0,-35.0,-25.0,-11.0,-15.0,-23.0,0.0
-22,1.0,-15.0,-28.0,-30.0,-52.0,-54.0,-42.0,-21.0,-8.0,0.0,3.0,-25.0,-59.0,-68.0,-89.0,0.0
-128,-110.0,-94.0,-38.0,25.0,40.0,28.0,9.0,-13.0,-41.0,-65.0,-45.0,-2.0,32.0,56.0,58.0,0.0
-17,-27.0,-38.0,-29.0,-16.0,-2.0,27.0,43.0,33.0,6.0,-8.0,-17.0,-19.0,-15.0,13.0,12.0,0.0
-35,-54.0,-53.0,-46.0,-56.0,-61.0,-56.0,-36.0,-4.0,37.0,75.0,88.0,85.0,74.0,61.0,51.0,0.0
20,5.0,-3.0,-2.0,23.0,44.0,68.0,74.0,61.0,35.0,13.0,11.0,15.0,26.0,23.0,1.0,0.0
22,60.0,99.0,100.0,65.0,46.0,53.0,51.0,49.0,34.0,18.0,19.0,13.0,-9.0,-53.0,-62.0,0.0
-18,-9.0,-17.0,-25.0,-21.0,-22.0,-37.0,-40.0,-37.0,-30.0,-21.0,2.0,14.0,5.0,2.0,-24.0,0.0
2,-4.0,-12.0,-18.0,-21.0,-20.0,-18.0,-12.0,1.0,22.0,60.0,88.0,90.0,60.0,15.0,-26.0,0.0
26,40.0,41.0,20.0,-27.0,-69.0,-81.0,-73.0,-35.0,-3.0,13.0,2.0,-7.0,-1.0,8.0,33.0,0.0
-28,-29.0,-17.0,-19.0,30.0,71.0,39.0,-12.0,-66.0,-89.0,-114.0,-102.0,-41.0,11.0,39.0,46.0,0.0
15,47.0,70.0,72.0,54.0,23.0,-8.0,-41.0,-70.0,-93.0,-116.0,-108.0,-66.0,1.0,61.0,111.0,0.0
-10,-29.0,-58.0,-86.0,-90.0,-81.0,-61.0,-25.0,18.0,27.0,5.0,-1.0,11.0,38.0,85.0,102.0,0.0
138,130.0,79.0,10.0,-52.0,-91.0,-117.0,-123.0,-116.0,-99.0,-80.0,-32.0,31.0,85.0,124.0,133.0,0.0
-97,-78.0,-62.0,14.0,77.0,132.0,155.0,128.0,110.0,108.0,41.0,-8.0,-44.0,-72.0,-104.0,-67.0,0.0
2,13.0,12.0,4.0,-17.0,-54.0,-87.0,-107.0,-115.0,-119.0,-116.0,-108.0,-92.0,-56.0,-12.0,23.0,0.0
-175,-93.0,-14.0,64.0,113.0,160.0,172.0,164.0,138.0,78.0,23.0,-21.0,-49.0,-64.0,-53.0,-24.0,0.0
-108,-184.0,-220.0,-221.0,-191.0,-147.0,-90.0,-36.0,31.0,95.0,124.0,121.0,66.0,7.0,-59.0,-112.0,0.0
-15,-26.0,-40.0,-48.0,-38.0,-19.0,3.0,32.0,60.0,77.0,78.0,81.0,63.0,26.0,-26.0,-63.0,0.0
-30,-1.0,11.0,10.0,17.0,18.0,-8.0,-31.0,-42.0,-36.0,5.0,54.0,74.0,51.0,35.0,15.0,0.0
-20,-102.0,-190.0,-257.0,-262.0,-212.0,-108.0,-4.0,78.0,127.0,150.0,151.0,122.0,75.0,29.0,-31.0,0.0
113,149.0,162.0,151.0,136.0,106.0,73.0,23.0,-20.0,-66.0,-100.0,-111.0,-78.0,-21.0,30.0,65.0,0.0
38,10.0,-13.0,-61.0,-92.0,-78.0,-60.0,-35.0,0.0,50.0,50.0,44.0,26.0,-6.0,-35.0,-63.0,0.0
-114,-107.0,-73.0,-25.0,13.0,31.0,23.0,10.0,-24.0,-43.0,-60.0,-72.0,-84.0,-99.0,-96.0,-100.0,0.0
47,57.0,72.0,93.0,95.0,84.0,49.0,1.0,-23.0,-34.0,-24.0,0.0,30.0,49.0,61.0,72.0,0.0
-9,25.0,44.0,46.0,50.0,52.0,33.0,22.0,21.0,18.0,35.0,50.0,35.0,12.0,17.0,27.0,0.0
52,50.0,-3.0,-57.0,-71.0,-59.0,-50.0,-37.0,-21.0,-28.0,-28.0,-15.0,-22.0,-7.0,57.0,115.0,0.0
-27,-39.0,-58.0,-56.0,-31.0,-13.0,-6.0,-21.0,-38.0,-41.0,-23.0,16.0,39.0,43.0,41.0,26.0,0.0
-142,-127.0,-109.0,-92.0,-87.0,-79.0,-67.0,-36.0,10.0,70.0,116.0,123.0,95.0,40.0,-12.0,-65.0,0.0
50,49.0,42.0,57.0,68.0,78.0,84.0,82.0,76.0,67.0,61.0,57.0,56.0,63.0,66.0,72.0,0.0
-46,-76.0,-64.0,-72.0,-72.0,-61.0,-14.0,29.0,70.0,128.0,131.0,118.0,81.0,50.0,-6.0,-34.0,0.0
-32,-43.0,-38.0,-59.0,-97.0,-104.0,-69.0,-28.0,23.0,90.0,106.0,61.0,18.0,-6.0,-57.0,-110.0,0.0
-26,-3.0,11.0,13.0,22.0,50.0,78.0,77.0,32.0,-44.0,-121.0,-151.0,-119.0,-55.0,-1.0,26.0,0.0
22,-1.0,-8.0,10.0,22.0,37.0,28.0,10.0,-13.0,-22.0,-18.0,-10.0,10.0,17.0,16.0,14.0,0.0
-48,-6.0,27.0,41.0,37.0,25.0,10.0,9.0,3.0,-25.0,-63.0,-89.0,-83.0,-54.0,-21.0,-2.0,0.0
51,0.0,-41.0,-58.0,-62.0,-72.0,-79.0,-99.0,-105.0,-89.0,-42.0,17.0,72.0,116.0,139.0,135.0,0.0
-110,-57.0,-15.0,12.0,27.0,41.0,53.0,57.0,59.0,49.0,28.0,7.0,-20.0,-46.0,-61.0,-50.0,0.0
86,69.0,41.0,33.0,8.0,-16.0,-15.0,-3.0,15.0,25.0,48.0,36.0,-6.0,-14.0,-2.0,6.0,0.0
-68,-18.0,10.0,17.0,8.0,-18.0,-46.0,-53.0,-46.0,-21.0,-8.0,0.0,-8.0,-26.0,-33.0,-29.0,0.0
-4,28.0,34.0,19.0,-9.0,-73.0,-132.0,-143.0,-95.0,-44.0,12.0,61.0,66.0,31.0,-12.0,-32.0,0.0
-22,-19.0,-5.0,-2.0,-12.0,-28.0,-45.0,-54.0,-46.0,-21.0,-1.0,18.0,34.0,54.0,58.0,59.0,0.0
73,15.0,-42.0,-86.0,-111.0,-122.0,-124.0,-107.0,-65.0,-22.0,31.0,81.0,126.0,159.0,185.0,185.0,0.0
11,-15.0,-52.0,-78.0,-84.0,-79.0,-88.0,-92.0,-91.0,-89.0,-78.0,-70.0,-61.0,-55.0,-42.0,-15.0,0.0
37,41.0,42.0,43.0,45.0,55.0,56.0,51.0,39.0,39.0,51.0,75.0,85.0,93.0,82.0,74.0,0.0
55,93.0,108.0,93.0,-15.0,-38.0,-18.0,12.0,10.0,0.0,-4.0,20.0,17.0,-6.0,-57.0,-67.0,0.0
141,163.0,173.0,164.0,142.0,115.0,80.0,55.0,36.0,40.0,34.0,44.0,59.0,77.0,96.0,117.0,0.0
-106,-100.0,-86.0,-72.0,-57.0,-38.0,-26.0,-18.0,-14.0,1.0,-4.0,-34.0,-77.0,-110.0,-127.0,-132.0,0.0
43,55.0,80.0,90.0,88.0,78.0,69.0,61.0,52.0,44.0,30.0,17.0,9.0,9.0,4.0,6.0,0.0
51,52.0,32.0,-5.0,-39.0,-51.0,-60.0,-78.0,-99.0,-120.0,-120.0,-102.0,-48.0,10.0,59.0,79.0,0.0
108,54.0,-1.0,-40.0,-66.0,-71.0,-50.0,-19.0,-13.0,-16.0,-15.0,-6.0,7.0,14.0,22.0,7.0,0.0
201,196.0,166.0,105.0,37.0,-38.0,-93.0,-117.0,-105.0,-80.0,-59.0,-38.0,-27.0,-20.0,-11.0,-1.0,0.0
-28,-22.0,-17.0,-9.0,-1.0,12.0,31.0,40.0,34.0,32.0,35.0,41.0,50.0,52.0,29.0,-10.0,0.0
-21,105.0,117.0,85.0,40.0,-11.0,-82.0,-111.0,-114.0,-119.0,-78.0,-20.0,16.0,34.0,56.0,63.0,0.0
-36,-28.0,-5.0,13.0,33.0,45.0,51.0,43.0,40.0,26.0,7.0,7.0,14.0,19.0,13.0,11.0,0.0
95,111.0,95.0,61.0,22.0,-11.0,-14.0,-13.0,-21.0,-33.0,-46.0,-46.0,-20.0,31.0,73.0,82.0,0.0
32,42.0,31.0,4.0,-20.0,-28.0,-29.0,-20.0,-18.0,-30.0,-44.0,-45.0,-31.0,-19.0,-15.0,-17.0,0.0
-79,-78.0,-79.0,-74.0,-53.0,-13.0,37.0,86.0,127.0,141.0,116.0,43.0,-31.0,-103.0,-144.0,-154.0,0.0
37,82.0,109.0,120.0,118.0,119.0,104.0,68.0,10.0,-49.0,-87.0,-104.0,-93.0,-54.0,-21.0,40.0,0.0
38,26.0,42.0,32.0,9.0,-3.0,7.0,13.0,1.0,-22.0,-53.0,-21.0,-23.0,-36.0,-43.0,-24.0,0.0
-132,-80.0,-32.0,7.0,45.0,80.0,105.0,124.0,122.0,115.0,69.0,4.0,-89.0,-181.0,-236.0,-237.0,0.0
-48,-28.0,-7.0,6.0,15.0,5.0,-16.0,-21.0,-16.0,6.0,22.0,29.0,21.0,4.0,0.0,-5.0,0.0
-69,-50.0,-20.0,4.0,44.0,91.0,84.0,49.0,14.0,-32.0,-71.0,-92.0,-96.0,-105.0,-91.0,-58.0,0.0
-33,-31.0,-28.0,-16.0,-11.0,-1.0,19.0,8.0,-15.0,-38.0,-38.0,-31.0,-17.0,2.0,1.0,-10.0,0.0
45,44.0,22.0,-6.0,-73.0,-122.0,-143.0,-178.0,-179.0,-125.0,-57.0,-28.0,-15.0,-27.0,-60.0,-88.0,0.0
-16,-14.0,-2.0,12.0,21.0,31.0,36.0,42.0,30.0,1.0,-40.0,-68.0,-86.0,-101.0,-98.0,-95.0,0.0
-3,27.0,39.0,29.0,14.0,23.0,-1.0,-36.0,-49.0,-42.0,-40.0,-21.0,15.0,28.0,24.0,11.0,0.0
-18,6.0,37.0,64.0,84.0,96.0,82.0,64.0,41.0,24.0,-1.0,-16.0,-22.0,-22.0,-20.0,-24.0,0.0
-84,-22.0,39.0,84.0,98.0,97.0,75.0,62.0,45.0,26.0,12.0,-10.0,-38.0,-67.0,-87.0,-100.0,0.0
-87,-75.0,-62.0,-40.0,-29.0,-3.0,10.0,0.0,-9.0,-12.0,0.0,31.0,45.0,49.0,47.0,40.0,0.0
33,26.0,4.0,-15.0,-11.0,-5.0,15.0,23.0,29.0,14.0,7.0,10.0,14.0,23.0,31.0,26.0,0.0
-134,-99.0,-74.0,-62.0,-50.0,-24.0,-3.0,20.0,31.0,22.0,-10.0,-52.0,-98.0,-141.0,-166.0,-170.0,0.0
-40,-15.0,17.0,35.0,28.0,6.0,-24.0,-72.0,-110.0,-127.0,-117.0,-95.0,-71.0,-64.0,-73.0,-66.0,0.0
-26,-19.0,-15.0,-19.0,-17.0,-9.0,-7.0,4.0,11.0,12.0,6.0,8.0,9.0,16.0,20.0,18.0,0.0
-34,-16.0,27.0,68.0,98.0,93.0,62.0,-4.0,-74.0,-127.0,-154.0,-152.0,-128.0,-93.0,-59.0,-26.0,0.0
19,13.0,16.0,13.0,14.0,7.0,-7.0,-12.0,5.0,27.0,30.0,11.0,-9.0,-17.0,9.0,59.0,0.0
64,68.0,57.0,37.0,26.0,25.0,34.0,45.0,48.0,45.0,48.0,63.0,76.0,84.0,74.0,44.0,0.0
-43,-17.0,20.0,55.0,65.0,59.0,29.0,-1.0,-32.0,-53.0,-80.0,-114.0,-124.0,-111.0,-69.0,-14.0,0.0
-4,45.0,98.0,95.0,43.0,-47.0,-107.0,-168.0,-180.0,-184.0,-187.0,-183.0,-150.0,-107.0,-43.0,38.0,0.0
120,50.0,-15.0,-64.0,-105.0,-111.0,-73.0,-7.0,49.0,110.0,128.0,96.0,65.0,33.0,-2.0,-24.0,0.0
-77,-80.0,-87.0,-94.0,-94.0,-80.0,-61.0,-47.0,-24.0,-5.0,11.0,32.0,56.0,70.0,64.0,49.0,0.0
4,-20.0,-39.0,-69.0,-92.0,-80.0,-47.0,-1.0,49.0,75.0,65.0,18.0,-18.0,-45.0,-66.0,-77.0,0.0
-92,-90.0,-94.0,-67.0,-53.0,-53.0,-33.0,11.0,0.0,-33.0,-66.0,-104.0,-123.0,-96.0,-55.0,-56.0,0.0
-33,-32.0,-7.0,3.0,11.0,14.0,-6.0,-13.0,4.0,28.0,18.0,2.0,-8.0,-15.0,-21.0,-16.0,0.0
-16,-21.0,-38.0,-55.0,-42.0,-10.0,21.0,32.0,30.0,12.0,0.0,-4.0,20.0,38.0,40.0,6.0,0.0
41,48.0,43.0,41.0,50.0,78.0,97.0,85.0,62.0,41.0,34.0,30.0,37.0,37.0,31.0,19.0,0.0
-81,-24.0,40.0,91.0,103.0,103.0,84.0,52.0,-3.0,-65.0,-120.0,-171.0,-194.0,-193.0,-162.0,-102.0,0.0
5,18.0,21.0,20.0,18.0,13.0,7.0,-6.0,-22.0,-40.0,-54.0,-47.0,-31.0,-12.0,3.0,20.0,0.0
-106,-132.0,-140.0,-127.0,-103.0,-76.0,-61.0,-54.0,-57.0,-56.0,-29.0,12.0,58.0,85.0,83.0,34.0,0.0
53,72.0,86.0,88.0,57.0,0.0,-49.0,-91.0,-116.0,-125.0,-125.0,-127.0,-120.0,-105.0,-84.0,-55.0,0.0
36,39.0,16.0,-6.0,-21.0,-1.0,42.0,53.0,89.0,116.0,70.0,18.0,-11.0,-2.0,68.0,120.0,0.0
-43,-28.0,1.0,31.0,57.0,74.0,88.0,91.0,92.0,89.0,79.0,58.0,32.0,9.0,-23.0,-38.0,0.0
138,159.0,169.0,152.0,137.0,109.0,51.0,-6.0,-54.0,-83.0,-93.0,-88.0,-76.0,-38.0,17.0,87.0,0.0
